sector,bedRoom,bathroom,balcony,agePossession,property_type,built_up_area,servant room,store room,furnishing_type,luxury_category,floor_category,price
111.0,3,2,3.0,3.0,0.0,1319.0,0,0,1,1.0,0.0,1.0
77.0,2,2,3.0,1.0,0.0,938.0,0,0,1,0.0,2.0,1.0
78.0,3,3,1.0,3.0,0.0,1392.0,0,0,2,1.0,0.0,1.0
5.0,4,4,4.0,3.0,1.0,3222.0,1,1,2,1.0,1.0,4.35
111.0,2,2,2.0,3.0,0.0,528.0,0,0,1,1.0,0.0,0.03
69.0,3,2,3.0,4.0,0.0,1534.0,0,0,1,1.0,2.0,2.0
36.0,2,3,1.0,3.0,1.0,999.0,0,1,1,0.0,1.0,0.7
73.0,2,2,3.0,4.0,0.0,1141.0,0,0,1,1.0,2.0,1.0
96.0,2,2,1.0,3.0,0.0,528.0,0,0,1,0.0,2.0,0.03
64.0,6,6,4.0,2.0,1.0,2700.0,1,1,1,1.0,2.0,6.21
76.0,4,4,0.0,1.0,0.0,2556.0,0,0,1,0.0,2.0,1.0
78.0,3,3,1.0,3.0,0.0,1392.0,0,0,1,2.0,0.0,1.0
111.0,3,3,3.0,3.0,0.0,1599.0,0,0,1,2.0,1.0,0.09
105.0,3,3,3.0,0.0,0.0,1571.0,0,0,1,0.0,2.0,0.06
27.0,3,4,3.0,3.0,0.0,2500.0,1,0,0,1.0,2.0,4.0
10.0,2,2,1.0,0.0,0.0,1468.0,0,0,1,0.0,2.0,0.07
75.0,3,3,4.0,0.0,0.0,1406.0,0,0,1,0.0,1.0,1.0
9.0,3,2,2.0,3.0,0.0,850.0,0,0,1,0.0,2.0,0.05
78.0,3,3,2.0,3.0,0.0,1578.0,0,0,2,1.0,1.0,1.0
47.0,2,2,2.0,1.0,1.0,450.0,1,0,1,0.0,1.0,0.5
25.0,5,5,2.0,2.0,1.0,4680.0,1,1,0,1.0,1.0,9.0
10.0,3,3,2.0,1.0,0.0,1548.0,0,0,1,0.0,0.0,2.0
6.0,2,2,3.0,4.0,0.0,1148.0,0,0,1,1.0,0.0,1.0
103.0,4,5,2.0,1.0,0.0,2248.0,1,0,1,1.0,2.0,1.0
9.0,3,2,2.0,3.0,0.0,717.0,0,0,1,0.0,2.0,0.05
43.0,3,3,4.0,3.0,0.0,1789.0,1,0,1,0.0,1.0,1.0
25.0,4,4,4.0,1.0,0.0,5000.0,0,0,1,1.0,1.0,3.0
16.0,3,3,2.0,3.0,0.0,2225.56,1,0,2,2.0,0.0,3.0
43.0,3,3,3.0,3.0,0.0,1563.0,0,0,1,0.0,1.0,1.0
87.0,3,3,3.0,3.0,0.0,1310.0,0,0,2,1.0,2.0,1.0
75.0,3,3,4.0,3.0,0.0,2095.0,1,0,2,2.0,0.0,2.0
53.0,3,4,2.0,2.0,0.0,2544.0,0,0,2,0.0,1.0,2.0
15.0,3,3,4.0,4.0,0.0,1615.0,0,0,1,0.0,2.0,2.0
4.0,4,4,4.0,3.0,0.0,4630.0,0,0,2,1.0,0.0,4.0
4.0,3,3,3.0,3.0,0.0,1315.0,1,0,1,2.0,2.0,1.0
77.0,2,2,3.0,3.0,0.0,1130.0,0,0,2,1.0,2.0,1.0
72.0,2,2,2.0,4.0,0.0,978.0,0,0,1,0.0,1.0,1.0
75.0,3,4,4.0,3.0,0.0,2134.0,1,0,2,2.0,0.0,3.0
77.0,2,2,3.0,3.0,0.0,982.0,0,0,0,1.0,1.0,1.0
111.0,2,2,1.0,3.0,0.0,650.0,0,0,1,0.0,0.0,0.04
56.0,1,1,1.0,3.0,0.0,648.0,0,0,1,0.0,2.0,0.02
78.0,4,4,1.0,3.0,0.0,1783.0,0,0,1,1.0,0.0,1.0
105.0,4,5,0.0,3.0,1.0,2360.0,0,0,1,0.0,0.0,1.8
73.0,4,4,4.0,3.0,0.0,1787.0,1,0,2,2.0,2.0,2.0
1.0,4,4,4.0,0.0,0.0,1850.0,0,0,1,1.0,2.0,1.0
95.0,3,3,3.0,3.0,0.0,1387.0,1,1,2,2.0,1.0,1.0
107.0,2,2,3.0,4.0,0.0,661.0,0,0,1,0.0,1.0,0.04
61.0,4,5,4.0,3.0,0.0,3444.0,1,0,1,0.0,2.0,1.0
54.0,4,4,3.0,0.0,1.0,4000.0,1,0,1,0.0,1.0,7.65
45.0,3,3,2.0,3.0,1.0,1440.0,0,0,1,0.0,1.0,3.5
107.0,2,2,2.0,1.0,0.0,670.0,0,0,2,1.0,0.0,0.04
82.0,3,3,4.0,3.0,0.0,1344.0,0,0,2,0.0,2.0,1.0
31.0,5,6,3.0,2.0,1.0,4500.0,0,0,1,0.0,1.0,16.0
79.0,1,1,1.0,2.0,1.0,758.0,0,0,1,0.0,1.0,0.69
7.0,3,3,0.0,0.0,1.0,450.0,0,0,1,0.0,2.0,0.6
9.0,2,2,1.0,3.0,0.0,494.0,0,0,1,1.0,0.0,0.05
11.0,3,3,3.0,1.0,0.0,1466.0,0,0,1,0.0,2.0,1.0
27.0,3,4,4.0,1.0,0.0,2517.0,0,0,1,0.0,1.0,3.0
88.0,2,2,2.0,0.0,0.0,1422.0,0,0,1,1.0,0.0,0.06
97.0,2,2,3.0,3.0,0.0,1484.0,0,0,2,2.0,0.0,1.0
104.0,2,2,2.0,3.0,0.0,1148.0,0,1,1,1.0,2.0,0.08
89.0,2,2,3.0,3.0,0.0,1383.0,0,0,1,0.0,1.0,1.0
17.0,4,4,4.0,4.0,0.0,2553.0,1,0,1,1.0,0.0,3.0
41.0,2,2,2.0,3.0,0.0,657.0,0,0,1,1.0,2.0,0.06
43.0,3,4,3.0,3.0,0.0,1635.0,0,0,1,1.0,2.0,1.0
25.0,2,2,3.0,0.0,0.0,1416.0,0,0,1,1.0,0.0,0.09
95.0,4,4,3.0,3.0,0.0,2167.0,1,0,1,0.0,2.0,1.0
80.0,3,5,3.0,3.0,0.0,1527.0,1,0,1,1.0,2.0,1.0
6.0,3,3,3.0,3.0,0.0,1490.0,0,0,1,1.0,0.0,0.09
107.0,3,3,1.0,3.0,0.0,2000.0,0,0,1,1.0,0.0,0.09
83.0,4,4,4.0,0.0,0.0,4500.0,1,0,2,2.0,1.0,5.0
109.0,3,3,0.0,1.0,0.0,1997.0,0,0,1,0.0,0.0,1.0
111.0,2,2,1.0,3.0,0.0,681.0,0,0,2,1.0,0.0,0.02
96.0,2,2,1.0,3.0,0.0,532.0,0,0,1,1.0,2.0,0.03
73.0,4,4,4.0,3.0,0.0,1787.0,1,0,2,2.0,1.0,2.0
33.0,4,5,4.0,0.0,0.0,3406.0,1,0,2,0.0,2.0,5.0
14.0,5,5,2.0,3.0,0.0,3500.0,1,0,1,2.0,2.0,4.0
43.0,3,3,3.0,4.0,0.0,1629.0,0,0,1,1.0,2.0,1.0
95.0,3,2,1.0,3.0,0.0,1654.0,1,1,0,2.0,2.0,1.0
84.0,3,3,3.0,4.0,0.0,1622.0,1,0,1,1.0,2.0,0.09
64.0,4,4,4.0,2.0,1.0,1620.0,0,1,2,1.0,2.0,3.5
14.0,4,5,3.0,3.0,0.0,3077.0,1,0,1,2.0,2.0,3.0
54.0,6,5,4.0,0.0,1.0,6000.0,0,0,1,1.0,2.0,3.35
10.0,3,2,4.0,3.0,0.0,1343.0,1,0,2,1.0,1.0,1.0
27.0,3,4,4.0,1.0,0.0,2000.0,1,0,2,1.0,2.0,3.0
13.0,5,4,1.0,0.0,1.0,2025.0,0,0,1,0.0,1.0,4.0
57.0,4,5,2.0,0.0,1.0,4000.0,1,0,2,1.0,2.0,10.45
25.0,2,2,2.0,2.0,0.0,1100.0,0,0,2,0.0,0.0,0.07
95.0,3,3,3.0,3.0,0.0,1549.0,1,0,2,1.0,2.0,1.0
69.0,2,2,2.0,4.0,0.0,1333.0,0,0,1,1.0,1.0,1.0
111.0,2,2,2.0,3.0,0.0,762.0,0,0,1,1.0,2.0,0.04
97.0,4,6,3.0,3.0,0.0,3920.0,1,0,1,2.0,2.0,2.0
107.0,3,2,2.0,1.0,0.0,866.0,0,0,0,0.0,0.0,0.05
5.0,3,4,4.0,3.0,0.0,1731.0,1,0,1,2.0,1.0,0.09
53.0,3,3,3.0,2.0,0.0,1906.0,0,0,2,1.0,1.0,1.0
111.0,2,2,2.0,3.0,0.0,500.0,0,0,2,0.0,2.0,0.02
92.0,3,4,4.0,3.0,0.0,1900.0,1,0,0,0.0,0.0,2.0
83.0,4,5,4.0,3.0,0.0,2800.0,1,0,2,2.0,2.0,4.0
5.0,2,2,2.0,3.0,0.0,1222.0,0,0,1,0.0,1.0,0.09
86.0,4,6,4.0,1.0,0.0,2398.0,1,0,1,1.0,2.0,1.0
63.0,3,3,3.0,0.0,0.0,2200.0,0,0,1,0.0,2.0,1.0
55.0,1,2,2.0,0.0,0.0,746.0,0,0,1,0.0,1.0,0.09
66.0,3,4,3.0,4.0,0.0,2077.0,0,0,1,0.0,2.0,4.0
79.0,3,5,3.0,0.0,1.0,600.0,0,0,1,0.0,2.0,0.75
81.0,3,3,2.0,3.0,0.0,1300.0,0,0,1,0.0,1.0,1.0
9.0,2,2,2.0,1.0,0.0,622.0,0,0,1,0.0,0.0,0.05
109.0,3,5,3.0,1.0,0.0,1807.0,1,0,1,0.0,2.0,1.0
29.0,8,10,4.0,2.0,1.0,3915.0,0,0,1,0.0,1.0,10.0
54.0,4,4,2.0,0.0,1.0,3240.0,1,1,1,1.0,1.0,8.5
112.0,2,2,2.0,4.0,0.0,1350.0,0,0,1,0.0,2.0,0.06
109.0,3,5,3.0,3.0,0.0,1750.0,1,0,1,0.0,1.0,1.0
96.0,2,2,3.0,1.0,0.0,1222.0,0,0,1,0.0,2.0,0.08
1.0,4,4,4.0,2.0,0.0,2013.0,1,0,1,1.0,2.0,1.0
6.0,2,2,2.0,4.0,0.0,877.0,0,0,1,0.0,0.0,1.0
50.0,4,4,3.0,2.0,0.0,2570.0,1,0,1,1.0,2.0,5.0
19.0,10,5,4.0,2.0,1.0,8100.0,0,0,1,0.0,2.0,9.0
33.0,4,2,2.0,2.0,1.0,1458.0,0,0,1,0.0,1.0,2.58
2.0,4,6,4.0,3.0,0.0,2611.0,1,0,1,0.0,2.0,1.0
97.0,2,2,1.0,4.0,0.0,97.0,0,0,1,0.0,0.0,1.0
89.0,3,3,3.0,3.0,0.0,2167.0,0,0,2,1.0,1.0,1.0
97.0,2,2,3.0,3.0,0.0,1700.0,0,0,2,2.0,2.0,1.0
10.0,3,4,2.0,3.0,0.0,17796.0,1,0,1,0.0,0.0,3.0
4.0,3,3,3.0,3.0,0.0,1388.0,1,0,1,1.0,2.0,1.0
33.0,3,5,4.0,2.0,0.0,2590.0,0,0,1,0.0,2.0,3.0
107.0,2,2,1.0,3.0,0.0,563.0,0,0,0,0.0,2.0,0.03
74.0,2,2,2.0,3.0,0.0,1188.0,0,0,2,1.0,2.0,1.0
38.0,4,4,3.0,2.0,1.0,1449.0,0,1,2,1.0,1.0,3.5
81.0,3,3,4.0,3.0,1.0,1611.0,0,0,2,2.0,1.0,1.18
60.0,3,4,4.0,3.0,0.0,2500.0,1,0,2,0.0,2.0,5.0
8.0,2,2,3.0,1.0,0.0,1200.0,0,0,2,2.0,2.0,0.09
93.0,4,3,0.0,3.0,0.0,1800.0,0,0,1,1.0,1.0,1.0
104.0,4,4,4.0,0.0,0.0,2468.0,1,0,1,1.0,0.0,2.0
39.0,6,7,4.0,3.0,1.0,4950.0,1,1,2,1.0,1.0,9.55
54.0,3,3,4.0,3.0,0.0,19685.0,0,0,2,2.0,2.0,3.0
6.0,3,3,4.0,3.0,0.0,2072.0,1,0,1,2.0,0.0,1.0
50.0,1,1,0.0,0.0,1.0,1650.0,0,0,1,0.0,1.0,2.15
64.0,9,9,4.0,1.0,1.0,2660.0,1,0,2,1.0,2.0,6.25
68.0,3,4,4.0,3.0,0.0,1640.0,1,0,2,2.0,2.0,2.0
4.0,2,2,3.0,3.0,0.0,1100.0,0,0,1,0.0,2.0,1.0
74.0,3,4,3.0,3.0,0.0,2000.0,1,0,2,1.0,2.0,3.0
107.0,2,2,0.0,3.0,0.0,758.0,0,0,1,0.0,1.0,0.02
57.0,4,4,0.0,0.0,0.0,3395.0,0,0,1,0.0,2.0,6.0
107.0,2,2,0.0,3.0,0.0,637.0,0,0,1,0.0,2.0,0.03
6.0,3,4,4.0,3.0,0.0,2036.0,1,0,2,0.0,0.0,1.0
80.0,3,4,4.0,1.0,0.0,1923.0,1,0,1,1.0,0.0,1.0
69.0,2,2,2.0,3.0,0.0,1533.0,1,0,1,1.0,0.0,1.0
69.0,2,2,2.0,1.0,0.0,1278.0,0,0,1,1.0,2.0,1.0
81.0,2,2,2.0,0.0,0.0,1416.0,0,0,1,1.0,0.0,1.0
4.0,2,2,3.0,3.0,0.0,1368.0,0,0,1,0.0,0.0,1.0
69.0,3,3,2.0,1.0,0.0,1721.0,0,0,1,1.0,2.0,2.0
9.0,2,2,2.0,3.0,0.0,543.0,0,0,1,0.0,0.0,0.02
92.0,4,4,3.0,3.0,1.0,5480.0,1,1,1,1.0,1.0,4.35
73.0,3,3,4.0,3.0,0.0,1833.0,1,0,2,0.0,2.0,2.0
24.0,4,4,2.0,2.0,1.0,4518.0,1,0,2,0.0,1.0,8.5
5.0,3,3,4.0,3.0,0.0,1300.0,0,0,1,0.0,2.0,1.0
63.0,3,3,2.0,2.0,0.0,1920.0,1,0,2,1.0,2.0,1.0
103.0,3,3,4.0,3.0,0.0,1817.0,1,0,1,2.0,0.0,1.0
11.0,3,3,4.0,3.0,0.0,1466.0,0,1,1,1.0,2.0,1.0
17.0,4,4,4.0,4.0,0.0,2553.0,1,0,1,0.0,0.0,2.0
25.0,3,3,3.0,0.0,1.0,1557.0,0,0,2,0.0,1.0,2.75
43.0,2,2,2.0,3.0,0.0,833.0,0,0,1,0.0,2.0,0.04
60.0,3,4,4.0,1.0,0.0,2895.0,0,0,1,1.0,0.0,4.0
4.0,2,2,2.0,3.0,0.0,742.0,0,0,1,2.0,2.0,0.09
81.0,2,2,2.0,1.0,0.0,1402.0,0,0,1,0.0,0.0,1.0
79.0,4,5,4.0,2.0,1.0,3600.0,1,0,1,0.0,1.0,8.0
78.0,4,5,4.0,3.0,0.0,2856.0,1,0,1,0.0,0.0,3.0
30.0,3,9,2.0,1.0,1.0,11111.0,0,0,1,0.0,2.0,8.0
106.0,2,2,2.0,3.0,0.0,604.0,0,0,1,0.0,2.0,0.03
33.0,3,4,3.0,2.0,0.0,3133.0,1,1,1,0.0,2.0,4.0
6.0,3,4,4.0,3.0,0.0,2131.0,1,0,2,1.0,0.0,2.0
96.0,2,2,3.0,3.0,0.0,1394.0,0,0,1,0.0,0.0,1.0
95.0,3,4,4.0,3.0,0.0,1667.0,1,0,2,1.0,2.0,1.0
47.0,5,5,1.0,2.0,1.0,5067.0,1,0,2,0.0,1.0,4.75
39.0,3,2,2.0,1.0,0.0,1444.0,0,0,1,1.0,2.0,1.0
105.0,4,4,3.0,3.0,1.0,1743.0,0,0,1,0.0,2.0,0.85
78.0,3,4,2.0,3.0,0.0,2056.0,0,0,2,2.0,1.0,1.0
97.0,2,2,2.0,3.0,0.0,1512.0,0,0,1,0.0,0.0,1.0
95.0,3,3,2.0,3.0,0.0,1570.0,0,0,2,1.0,2.0,1.0
103.0,2,2,1.0,1.0,0.0,696.0,0,0,2,0.0,1.0,0.04
75.0,3,4,3.0,3.0,0.0,2490.0,1,0,2,1.0,0.0,3.0
55.0,3,3,3.0,3.0,0.0,1840.0,0,0,1,0.0,0.0,2.0
73.0,3,4,3.0,0.0,0.0,2696.0,1,0,2,2.0,0.0,5.0
30.0,4,4,3.0,2.0,0.0,2744.0,1,0,1,0.0,1.0,3.0
36.0,1,1,0.0,0.0,1.0,1000.0,0,0,1,0.0,1.0,0.85
107.0,3,2,2.0,3.0,0.0,761.0,0,0,1,0.0,2.0,0.04
54.0,4,4,1.0,0.0,1.0,7000.0,0,0,1,0.0,1.0,18.5
44.0,3,3,2.0,4.0,0.0,1439.0,0,0,1,0.0,1.0,1.0
111.0,2,2,4.0,3.0,0.0,1367.0,0,0,1,1.0,0.0,0.07
6.0,3,4,4.0,3.0,0.0,2000.0,1,0,2,1.0,2.0,1.0
104.0,4,3,4.0,3.0,0.0,2578.0,0,0,0,0.0,1.0,1.0
103.0,2,2,2.0,2.0,0.0,1176.0,0,0,1,1.0,0.0,0.06
57.0,5,7,4.0,0.0,1.0,3240.0,1,0,2,2.0,2.0,10.45
6.0,3,2,2.0,1.0,0.0,1094.0,0,0,1,0.0,0.0,1.0
16.0,3,5,4.0,3.0,0.0,3405.0,1,0,2,0.0,2.0,4.0
4.0,2,2,1.0,3.0,0.0,582.0,0,1,1,1.0,2.0,0.04
92.0,2,2,2.0,3.0,0.0,1112.0,0,0,2,1.0,1.0,0.09
111.0,2,2,1.0,3.0,0.0,743.0,0,0,1,0.0,0.0,0.02
105.0,2,2,3.0,0.0,0.0,905.0,0,0,1,0.0,1.0,0.05
78.0,2,3,1.0,3.0,0.0,1500.0,0,0,2,2.0,1.0,1.0
72.0,2,2,2.0,4.0,0.0,1167.0,0,0,1,0.0,1.0,1.0
98.0,3,4,4.0,0.0,0.0,1740.0,1,0,1,1.0,0.0,1.0
44.0,4,3,3.0,3.0,0.0,2025.0,1,0,1,0.0,0.0,1.0
96.0,4,4,3.0,3.0,0.0,3222.0,1,0,1,0.0,2.0,2.0
78.0,3,3,2.0,3.0,0.0,1428.0,0,0,1,1.0,1.0,1.0
85.0,2,2,3.0,3.0,0.0,1300.0,0,1,1,2.0,0.0,1.0
43.0,2,2,3.0,0.0,0.0,1068.1,0,0,2,1.0,1.0,0.07
95.0,3,4,0.0,3.0,0.0,1900.0,0,0,1,1.0,2.0,1.0
50.0,4,4,4.0,0.0,1.0,540.0,0,0,0,0.0,2.0,1.65
80.0,3,3,2.0,3.0,0.0,2167.0,0,0,1,1.0,2.0,1.0
28.0,3,2,2.0,1.0,1.0,1500.0,0,0,2,1.0,2.0,1.2
86.0,3,4,4.0,4.0,0.0,2111.0,1,0,0,2.0,2.0,3.0
96.0,2,2,3.0,3.0,0.0,1457.0,0,0,2,1.0,2.0,1.0
61.0,4,4,2.0,0.0,0.0,2076.0,1,0,0,1.0,2.0,6.0
45.0,4,4,4.0,2.0,0.0,1954.0,0,0,0,0.0,2.0,2.0
48.0,1,1,0.0,0.0,0.0,300.0,0,0,1,0.0,1.0,1.0
109.0,2,2,3.0,4.0,0.0,1133.0,0,0,1,1.0,1.0,0.05
6.0,4,5,4.0,3.0,0.0,3000.0,1,1,1,1.0,1.0,1.0
109.0,3,3,3.0,4.0,0.0,1810.0,0,0,1,0.0,2.0,1.0
101.0,2,2,2.0,0.0,0.0,1032.0,0,0,1,0.0,2.0,0.07
73.0,4,4,3.0,0.0,0.0,12222.0,1,0,1,1.0,0.0,1.0
44.0,3,3,3.0,3.0,0.0,1711.0,0,0,1,1.0,2.0,1.0
11.0,4,1,0.0,1.0,0.0,3008.0,0,0,1,0.0,1.0,1.0
89.0,3,4,4.0,1.0,0.0,1659.0,1,0,1,1.0,2.0,1.0
33.0,4,2,4.0,2.0,0.0,1382.0,0,0,1,0.0,1.0,0.09
69.0,3,3,4.0,0.0,0.0,1595.0,1,0,2,2.0,0.0,2.0
60.0,3,4,4.0,3.0,0.0,2500.0,1,0,2,2.0,2.0,4.0
104.0,3,4,4.0,3.0,0.0,1786.0,1,0,1,1.0,2.0,1.0
89.0,3,3,2.0,3.0,0.0,1212.0,0,0,2,2.0,1.0,1.0
75.0,4,4,4.0,3.0,0.0,3200.0,1,1,2,2.0,1.0,4.0
68.0,2,3,2.0,3.0,0.0,1403.0,0,0,1,1.0,2.0,2.0
92.0,3,3,3.0,3.0,0.0,2343.0,1,0,2,0.0,0.0,2.0
63.0,8,8,4.0,3.0,1.0,3240.0,1,0,0,0.0,2.0,7.5
73.0,3,3,3.0,4.0,0.0,1654.0,0,0,2,1.0,0.0,2.0
94.0,5,5,4.0,3.0,0.0,2896.0,0,0,0,0.0,0.0,3.0
78.0,4,5,4.0,3.0,0.0,2200.0,1,0,1,2.0,2.0,1.0
11.0,5,5,4.0,1.0,1.0,3600.0,1,1,2,2.0,2.0,8.75
81.0,2,2,4.0,1.0,1.0,1319.0,1,0,1,2.0,2.0,0.9
74.0,5,5,4.0,1.0,0.0,3321.0,1,0,1,1.0,0.0,4.0
9.0,2,2,2.0,3.0,0.0,543.0,0,0,1,0.0,0.0,0.02
78.0,3,3,2.0,3.0,0.0,1428.0,0,0,2,1.0,2.0,1.0
47.0,3,3,2.0,2.0,1.0,2250.0,0,0,1,0.0,1.0,3.2
33.0,2,2,4.0,0.0,0.0,1050.0,0,0,2,2.0,0.0,1.0
12.0,6,4,2.0,0.0,0.0,3951.0,0,0,1,0.0,2.0,2.0
97.0,3,4,3.0,3.0,0.0,2225.0,0,0,1,0.0,2.0,1.0
41.0,3,3,2.0,1.0,0.0,2297.0,0,0,1,0.0,0.0,3.0
13.0,8,5,2.0,0.0,1.0,2476.0,0,0,1,0.0,1.0,1.8
75.0,3,4,3.0,3.0,0.0,2016.0,1,0,2,2.0,0.0,3.0
110.0,9,9,4.0,3.0,1.0,3150.0,0,0,2,0.0,2.0,4.5
4.0,3,3,3.0,1.0,0.0,1571.0,0,0,1,1.0,2.0,2.0
44.0,4,3,3.0,3.0,0.0,2025.0,1,0,1,0.0,0.0,1.0
111.0,2,2,1.0,1.0,0.0,1000.0,0,0,1,0.0,0.0,0.03
103.0,2,2,3.0,3.0,0.0,1050.0,0,0,1,1.0,2.0,0.06
80.0,4,5,4.0,3.0,0.0,2172.0,1,0,2,0.0,1.0,2.0
16.0,3,5,2.0,3.0,0.0,2800.0,1,0,1,1.0,2.0,3.0
49.0,7,7,4.0,0.0,1.0,2475.0,1,1,0,2.0,2.0,7.0
11.0,4,4,2.0,3.0,0.0,2380.0,1,0,1,0.0,0.0,1.0
11.0,4,4,4.0,3.0,1.0,5400.0,1,0,1,1.0,1.0,6.25
101.0,3,3,3.0,1.0,0.0,1288.0,0,0,1,1.0,2.0,1.0
4.0,3,4,3.0,3.0,0.0,1945.0,1,0,1,1.0,0.0,2.0
9.0,3,3,4.0,3.0,0.0,1554.0,0,0,2,2.0,2.0,1.0
8.0,3,4,3.0,3.0,0.0,1305.0,1,0,1,0.0,2.0,1.0
58.0,6,3,4.0,3.0,1.0,900.0,0,0,1,1.0,2.0,2.25
96.0,2,2,1.0,3.0,0.0,531.0,0,1,1,1.0,2.0,0.03
83.0,4,5,2.0,0.0,0.0,2629.0,1,0,1,0.0,2.0,4.0
11.0,3,3,4.0,3.0,0.0,1466.0,0,0,1,2.0,2.0,1.0
9.0,2,2,2.0,3.0,0.0,543.0,0,0,1,0.0,2.0,0.02
89.0,2,2,3.0,3.0,0.0,1423.0,0,0,1,2.0,1.0,1.0
85.0,3,3,2.0,3.0,0.0,1938.0,1,0,2,2.0,2.0,2.0
70.0,4,4,4.0,0.0,0.0,3925.0,0,0,1,1.0,2.0,6.0
103.0,3,4,3.0,3.0,0.0,1493.0,1,0,1,1.0,2.0,0.09
50.0,8,7,4.0,0.0,1.0,2850.0,1,0,2,1.0,2.0,5.5
111.0,3,3,0.0,3.0,0.0,1780.0,0,0,1,1.0,0.0,1.0
39.0,3,3,3.0,1.0,0.0,1900.0,1,0,2,0.0,0.0,2.0
94.0,3,3,4.0,3.0,0.0,1545.0,1,0,0,2.0,2.0,1.0
73.0,3,3,2.0,0.0,0.0,4278.0,0,1,1,1.0,0.0,7.0
105.0,2,2,3.0,3.0,0.0,1000.0,0,0,1,0.0,1.0,0.05
109.0,3,5,3.0,1.0,0.0,1807.0,1,0,1,1.0,2.0,1.0
1.0,3,3,3.0,1.0,0.0,1589.0,0,0,2,1.0,1.0,1.0
4.0,3,3,3.0,3.0,0.0,1315.0,1,0,2,1.0,2.0,1.0
9.0,4,5,4.0,3.0,0.0,2505.0,1,0,1,0.0,0.0,1.0
8.0,5,4,4.0,1.0,1.0,4000.0,1,1,1,2.0,0.0,5.6
78.0,4,4,2.0,3.0,0.0,1804.0,1,1,1,2.0,2.0,1.0
88.0,2,2,1.0,0.0,0.0,1239.0,0,0,1,0.0,2.0,0.07
97.0,3,4,3.0,3.0,0.0,2179.0,1,0,1,0.0,2.0,1.0
4.0,3,3,3.0,3.0,0.0,1315.0,1,0,1,1.0,2.0,1.0
98.0,2,2,1.0,1.0,0.0,557.0,0,0,1,1.0,2.0,0.04
63.0,3,3,4.0,2.0,0.0,1450.0,0,0,1,2.0,1.0,1.0
70.0,2,2,2.0,1.0,0.0,1200.0,0,0,0,2.0,2.0,2.0
4.0,2,2,3.0,3.0,0.0,1286.0,0,0,1,1.0,1.0,1.0
73.0,3,3,3.0,3.0,0.0,1081.0,0,0,2,1.0,2.0,1.0
61.0,3,3,4.0,0.0,0.0,2000.0,0,0,2,1.0,2.0,1.0
57.0,5,7,2.0,0.0,1.0,7000.0,1,0,0,0.0,2.0,10.0
43.0,3,3,4.0,1.0,0.0,2211.0,1,0,1,0.0,2.0,1.0
17.0,4,5,4.0,4.0,0.0,2060.0,0,0,2,1.0,0.0,2.0
74.0,4,4,4.0,3.0,1.0,2115.0,1,1,1,1.0,2.0,8.8
45.0,6,6,4.0,0.0,1.0,1836.0,1,0,1,0.0,2.0,3.9
9.0,2,2,4.0,3.0,0.0,1204.0,0,0,2,2.0,2.0,0.08
107.0,1,1,1.0,3.0,0.0,3569.0,0,0,1,1.0,0.0,0.01
69.0,3,3,3.0,4.0,1.0,1549.0,0,0,1,1.0,2.0,2.01
43.0,3,4,3.0,3.0,0.0,1660.0,1,0,1,0.0,2.0,0.09
97.0,4,4,4.0,1.0,0.0,3151.0,0,0,1,0.0,0.0,2.0
39.0,3,2,0.0,3.0,1.0,900.0,0,0,1,0.0,1.0,0.85
92.0,4,4,4.0,3.0,0.0,3512.0,1,0,2,1.0,0.0,4.0
69.0,2,2,2.0,4.0,0.0,1333.0,0,0,1,0.0,1.0,1.0
0.0,3,3,3.0,1.0,0.0,1529.0,0,0,1,0.0,1.0,1.0
14.0,4,4,3.0,0.0,0.0,3077.0,1,0,2,1.0,2.0,3.0
56.0,5,5,4.0,2.0,1.0,3400.0,0,0,1,0.0,2.0,3.75
92.0,2,2,1.0,3.0,0.0,1000.0,0,0,1,0.0,1.0,0.06
1.0,5,6,4.0,3.0,0.0,9050.0,1,0,1,0.0,0.0,7.0
63.0,3,2,2.0,2.0,0.0,1275.0,0,0,1,2.0,1.0,1.0
79.0,3,2,1.0,1.0,0.0,889.0,0,0,1,0.0,1.0,0.04
25.0,4,4,2.0,2.0,1.0,1557.0,0,0,1,0.0,2.0,2.5
31.0,4,4,3.0,0.0,1.0,4500.0,1,1,2,0.0,2.0,15.0
105.0,3,3,2.0,3.0,0.0,1738.0,0,0,1,1.0,2.0,1.0
108.0,2,2,3.0,1.0,0.0,1365.0,0,0,1,1.0,1.0,0.08
98.0,2,2,1.0,1.0,0.0,1300.0,0,0,1,0.0,0.0,0.08
11.0,5,5,4.0,3.0,1.0,2250.0,1,1,2,1.0,2.0,6.15
107.0,2,2,2.0,1.0,0.0,694.0,0,0,1,0.0,2.0,0.02
111.0,1,1,1.0,3.0,0.0,378.0,0,0,1,1.0,0.0,0.02
103.0,3,3,4.0,3.0,0.0,1929.0,1,0,1,1.0,2.0,1.0
92.0,3,3,3.0,0.0,0.0,1982.0,1,0,2,0.0,1.0,1.0
57.0,3,4,4.0,2.0,0.0,2819.0,1,0,2,1.0,2.0,3.0
4.0,3,3,3.0,3.0,0.0,2351.0,1,1,1,1.0,1.0,2.0
9.0,3,3,4.0,3.0,0.0,1690.0,0,0,2,2.0,1.0,1.0
111.0,2,2,2.0,3.0,0.0,913.0,0,0,1,2.0,2.0,0.05
